user_id,signup_date,platform,country,user_type
3846,2025-04-14,Web,Thailand,Returning User
3847,2025-03-15,Android,Indonesia,Returning User
3848,2025-03-07,iOS,Thailand,New User
3849,2025-01-30,Android,Malaysia,Returning User
3850,2025-06-26,Android,Malaysia,Returning User
3851,2025-05-29,Android,Malaysia,New User
3852,2025-01-11,Android,Malaysia,Returning User
3853,2025-01-19,iOS,Malaysia,Returning User
3854,2025-03-12,Web,Indonesia,Returning User
3855,2025-01-29,Web,Indonesia,Returning User
3856,2025-03-29,Android,Malaysia,New User
3857,2025-06-15,iOS,Singapore,New User
3858,2025-04-16,Android,Singapore,Returning User
3859,2025-02-21,Web,Malaysia,New User
3860,2025-04-01,Android,Malaysia,Returning User
3861,2025-03-12,Android,Singapore,New User
3862,2025-04-29,Android,Indonesia,Returning User
3863,2025-05-15,Android,Thailand,New User
3864,2025-03-15,Android,Singapore,New User
3865,2025-01-04,Android,Indonesia,Returning User
3866,2025-03-31,Android,Malaysia,Returning User
3867,2025-06-26,Web,Thailand,Returning User
3868,2025-03-11,Android,Malaysia,Returning User
3869,2025-02-04,Android,Malaysia,Returning User
3870,2025-04-09,Android,Malaysia,New User
3871,2025-04-05,iOS,Indonesia,New User
3872,2025-06-18,iOS,Singapore,Returning User
3873,2025-01-06,Android,Indonesia,New User
3874,2025-03-14,Android,Malaysia,Returning User
3875,2025-06-21,Web,Malaysia,Returning User
3876,2025-05-16,Android,Indonesia,New User
3877,2025-06-26,iOS,Thailand,Returning User
3878,2025-01-01,Android,Malaysia,New User
3879,2025-03-20,iOS,Thailand,New User
3880,2025-03-11,iOS,Thailand,Returning User
3881,2025-06-04,iOS,Singapore,New User
3882,2025-05-01,iOS,Malaysia,New User
3883,2025-03-28,Android,Malaysia,Returning User
3884,2025-05-07,Android,Indonesia,Returning User
3885,2025-01-27,iOS,Malaysia,New User
3886,2025-01-12,Android,Thailand,Returning User
3887,2025-01-19,Android,Thailand,Returning User
3888,2025-02-26,iOS,Malaysia,New User
3889,2025-01-10,Android,Thailand,New User
3890,2025-03-13,iOS,Thailand,Returning User
3891,2025-01-24,Android,Malaysia,Returning User
3892,2025-01-24,Web,Malaysia,New User
3893,2025-06-26,Android,Malaysia,Returning User
3894,2025-06-28,iOS,Thailand,Returning User
3895,2025-02-25,iOS,Singapore,New User
3896,2025-05-09,iOS,Singapore,New User
3897,2025-06-28,Android,Singapore,Returning User
3898,2025-05-23,iOS,Indonesia,Returning User
3899,2025-06-10,iOS,Singapore,New User
3900,2025-02-10,Android,Indonesia,Returning User
3901,2025-02-20,Web,Malaysia,New User
3902,2025-04-28,Android,Thailand,New User
3903,2025-02-04,Android,Malaysia,New User
3904,2025-03-18,Web,Thailand,New User
3905,2025-01-17,Web,Malaysia,Returning User
3906,2025-01-02,Android,Indonesia,Returning User
3907,2025-06-25,Web,Thailand,New User
3908,2025-02-10,Android,Malaysia,Returning User
3909,2025-04-22,Android,Malaysia,New User
3910,2025-05-14,iOS,Singapore,Returning User
3911,2025-02-10,Web,Malaysia,Returning User
3912,2025-04-19,Android,Thailand,New User
3913,2025-03-08,iOS,Indonesia,New User
3914,2025-03-17,Android,Thailand,Returning User
3915,2025-05-29,Android,Malaysia,Returning User
3916,2025-02-28,iOS,Indonesia,Returning User
3917,2025-04-12,Web,Malaysia,New User
3918,2025-02-16,iOS,Malaysia,Returning User
3919,2025-03-03,Web,Indonesia,New User
3920,2025-05-22,Android,Indonesia,New User
3921,2025-03-27,iOS,Malaysia,New User
3922,2025-05-06,Web,Malaysia,New User
3923,2025-02-26,iOS,Indonesia,Returning User
3924,2025-06-09,Android,Thailand,Returning User
3925,2025-05-20,Android,Singapore,Returning User
3926,2025-06-24,Android,Singapore,New User
3927,2025-01-03,iOS,Indonesia,Returning User
3928,2025-01-08,Android,Malaysia,Returning User
3929,2025-06-13,iOS,Indonesia,Returning User
3930,2025-05-04,Web,Indonesia,Returning User
3931,2025-05-18,iOS,Indonesia,Returning User
3932,2025-06-04,Android,Malaysia,Returning User
3933,2025-03-22,Android,Indonesia,Returning User
3934,2025-05-10,iOS,Singapore,New User
3935,2025-01-22,iOS,Malaysia,Returning User
3936,2025-05-28,iOS,Singapore,Returning User
3937,2025-01-20,Android,Singapore,Returning User
3938,2025-01-11,Android,Thailand,New User
3939,2025-04-22,Android,Indonesia,Returning User
3940,2025-01-01,iOS,Malaysia,New User
3941,2025-06-12,Android,Singapore,Returning User
3942,2025-03-12,iOS,Thailand,New User
3943,2025-02-01,Android,Malaysia,Returning User
3944,2025-05-11,Android,Singapore,New User
3945,2025-01-13,Android,Malaysia,Returning User
3946,2025-04-07,iOS,Indonesia,Returning User
3947,2025-01-14,Android,Malaysia,Returning User
3948,2025-06-07,iOS,Singapore,Returning User
3949,2025-01-05,iOS,Malaysia,New User
3950,2025-01-16,Android,Indonesia,Returning User
3951,2025-04-11,Android,Indonesia,Returning User
3952,2025-05-16,iOS,Singapore,Returning User
3953,2025-03-08,Web,Malaysia,Returning User
3954,2025-05-02,Android,Malaysia,Returning User
3955,2025-04-07,iOS,Malaysia,Returning User
3956,2025-01-17,Android,Malaysia,New User
3957,2025-01-17,Android,Thailand,Returning User
3958,2025-03-17,iOS,Singapore,Returning User
3959,2025-02-10,Android,Thailand,Returning User
3960,2025-02-03,Android,Thailand,New User
3961,2025-03-21,Web,Singapore,New User
3962,2025-01-11,Web,Singapore,Returning User
3963,2025-06-11,Android,Singapore,Returning User
3964,2025-04-06,iOS,Indonesia,New User
3965,2025-02-28,iOS,Singapore,New User
3966,2025-06-24,Android,Malaysia,Returning User
3967,2025-01-06,iOS,Thailand,New User
3968,2025-04-16,iOS,Singapore,Returning User
3969,2025-05-16,iOS,Indonesia,Returning User
3970,2025-01-28,Android,Malaysia,Returning User
3971,2025-03-12,Android,Malaysia,Returning User
3972,2025-06-28,Android,Singapore,New User
3973,2025-06-25,iOS,Singapore,New User
3974,2025-02-25,Android,Singapore,New User
3975,2025-05-15,Android,Singapore,Returning User
3976,2025-02-01,Android,Malaysia,Returning User
3977,2025-01-27,Android,Thailand,Returning User
3978,2025-02-01,iOS,Malaysia,New User
3979,2025-01-24,iOS,Malaysia,Returning User
3980,2025-02-04,Android,Singapore,Returning User
3981,2025-01-11,Web,Indonesia,Returning User
3982,2025-01-22,Web,Thailand,Returning User
3983,2025-03-25,Web,Indonesia,Returning User
3984,2025-05-09,Web,Indonesia,New User
3985,2025-02-17,Android,Indonesia,Returning User
3986,2025-01-08,iOS,Singapore,Returning User
3987,2025-01-29,iOS,Indonesia,New User
3988,2025-04-07,Android,Thailand,New User
3989,2025-03-14,Web,Indonesia,Returning User
3990,2025-04-17,Web,Malaysia,New User
3991,2025-06-06,iOS,Malaysia,Returning User
3992,2025-01-20,Android,Indonesia,Returning User
3993,2025-05-15,iOS,Singapore,New User
3994,2025-03-16,Android,Thailand,Returning User
3995,2025-03-29,Web,Malaysia,Returning User
3996,2025-04-15,Android,Malaysia,Returning User
3997,2025-06-05,iOS,Malaysia,New User
3998,2025-04-26,Android,Singapore,Returning User
3999,2025-01-24,Android,Indonesia,Returning User
4000,2025-03-17,Android,Thailand,Returning User
4001,2025-01-11,Web,Indonesia,Returning User
4002,2025-03-28,Android,Thailand,Returning User
4003,2025-01-12,iOS,Indonesia,New User
4004,2025-02-02,Android,Indonesia,Returning User
4005,2025-02-19,Web,Indonesia,Returning User
4006,2025-02-22,Android,Thailand,Returning User
4007,2025-01-23,Web,Indonesia,New User
4008,2025-06-25,Android,Singapore,Returning User
4009,2025-02-24,Android,Malaysia,Returning User
4010,2025-03-07,Web,Singapore,New User
4011,2025-04-21,iOS,Malaysia,Returning User
4012,2025-01-28,Android,Thailand,Returning User
4013,2025-05-24,iOS,Malaysia,Returning User
4014,2025-05-15,Web,Singapore,Returning User
4015,2025-01-11,Android,Singapore,Returning User
4016,2025-01-02,iOS,Thailand,Returning User
4017,2025-03-29,Android,Thailand,Returning User
4018,2025-05-21,iOS,Malaysia,Returning User
4019,2025-02-24,Android,Singapore,Returning User
4020,2025-02-01,Android,Singapore,Returning User
4021,2025-06-27,Android,Indonesia,Returning User
4022,2025-05-25,iOS,Indonesia,Returning User
4023,2025-03-15,iOS,Indonesia,Returning User
4024,2025-04-26,Web,Malaysia,Returning User
4025,2025-06-03,iOS,Thailand,Returning User
4026,2025-05-27,Web,Singapore,Returning User
4027,2025-06-14,iOS,Thailand,New User
4028,2025-05-14,Android,Singapore,Returning User
4029,2025-06-13,Web,Malaysia,New User
4030,2025-05-25,Android,Indonesia,Returning User
4031,2025-03-21,iOS,Malaysia,Returning User
4032,2025-02-18,Android,Malaysia,New User
4033,2025-02-06,iOS,Thailand,Returning User
4034,2025-05-24,Web,Indonesia,Returning User
4035,2025-06-29,Android,Thailand,New User
4036,2025-06-13,Android,Thailand,Returning User
4037,2025-01-08,iOS,Malaysia,Returning User
4038,2025-03-21,iOS,Malaysia,Returning User
4039,2025-02-26,Android,Singapore,Returning User
4040,2025-05-14,Android,Indonesia,Returning User
4041,2025-03-14,Web,Singapore,Returning User
4042,2025-06-19,Android,Malaysia,Returning User
4043,2025-05-25,iOS,Singapore,New User
4044,2025-02-07,Android,Singapore,Returning User
4045,2025-02-07,Android,Singapore,New User
4046,2025-05-21,Android,Thailand,New User
4047,2025-06-11,Android,Malaysia,New User
4048,2025-05-04,Web,Indonesia,Returning User
4049,2025-06-25,Web,Malaysia,Returning User
4050,2025-03-22,iOS,Indonesia,New User
4051,2025-02-19,iOS,Thailand,Returning User
4052,2025-03-03,iOS,Singapore,Returning User
4053,2025-03-11,iOS,Indonesia,Returning User
4054,2025-02-12,Android,Malaysia,New User
4055,2025-06-20,Web,Thailand,Returning User
4056,2025-04-10,Android,Indonesia,New User
4057,2025-04-10,iOS,Indonesia,New User
4058,2025-02-19,Web,Singapore,Returning User
4059,2025-01-07,Android,Indonesia,New User
4060,2025-01-15,iOS,Singapore,New User
4061,2025-06-11,iOS,Singapore,New User
4062,2025-04-15,iOS,Malaysia,Returning User
4063,2025-04-24,iOS,Malaysia,New User
4064,2025-04-05,Android,Singapore,New User
4065,2025-05-07,Android,Singapore,New User
4066,2025-01-15,iOS,Thailand,Returning User
4067,2025-04-14,iOS,Thailand,Returning User
4068,2025-06-02,Android,Indonesia,Returning User
4069,2025-01-24,iOS,Thailand,Returning User
4070,2025-05-02,Web,Indonesia,Returning User
4071,2025-05-25,iOS,Indonesia,Returning User
4072,2025-03-09,Android,Singapore,New User
4073,2025-02-19,Android,Thailand,New User
4074,2025-02-03,Web,Singapore,New User
4075,2025-02-13,Android,Thailand,New User
4076,2025-05-20,Web,Thailand,New User
4077,2025-02-12,iOS,Indonesia,Returning User
4078,2025-01-01,Android,Malaysia,Returning User
4079,2025-03-02,Web,Singapore,New User
4080,2025-05-07,iOS,Singapore,New User
4081,2025-02-18,Android,Indonesia,Returning User
4082,2025-05-20,Android,Singapore,Returning User
4083,2025-02-13,Web,Singapore,New User
4084,2025-04-12,Android,Indonesia,Returning User
4085,2025-01-25,Android,Singapore,Returning User
4086,2025-03-02,Android,Singapore,Returning User
4087,2025-04-12,Android,Indonesia,Returning User
4088,2025-04-29,iOS,Thailand,Returning User
4089,2025-02-13,Web,Indonesia,New User
4090,2025-02-11,iOS,Thailand,Returning User
4091,2025-05-31,iOS,Malaysia,New User
4092,2025-02-19,Android,Thailand,New User
4093,2025-05-20,Android,Thailand,Returning User
4094,2025-06-25,iOS,Malaysia,Returning User
4095,2025-03-01,Web,Malaysia,Returning User
4096,2025-05-12,Android,Singapore,Returning User
4097,2025-03-28,Android,Thailand,Returning User
4098,2025-01-06,Android,Thailand,Returning User
4099,2025-01-31,Android,Indonesia,Returning User
4100,2025-05-08,Android,Thailand,Returning User
4101,2025-02-07,Web,Indonesia,New User
4102,2025-01-01,Android,Malaysia,New User
4103,2025-02-13,Android,Singapore,New User
4104,2025-02-10,Android,Thailand,Returning User
4105,2025-06-18,Android,Singapore,Returning User
4106,2025-04-25,Web,Singapore,Returning User
4107,2025-02-08,iOS,Malaysia,New User
4108,2025-05-27,Android,Thailand,Returning User
4109,2025-06-02,Web,Singapore,New User
4110,2025-06-09,iOS,Singapore,Returning User
4111,2025-01-05,Web,Malaysia,Returning User
4112,2025-01-10,Web,Indonesia,Returning User
4113,2025-06-27,iOS,Thailand,Returning User
4114,2025-06-03,iOS,Singapore,Returning User
4115,2025-03-16,iOS,Singapore,Returning User
4116,2025-03-28,Web,Indonesia,Returning User
4117,2025-03-14,Android,Thailand,Returning User
4118,2025-01-10,iOS,Thailand,New User
4119,2025-02-15,Android,Thailand,Returning User
4120,2025-05-03,Android,Malaysia,New User
4121,2025-06-07,Android,Thailand,Returning User
4122,2025-06-07,Android,Thailand,Returning User
4123,2025-05-17,Android,Malaysia,Returning User
4124,2025-05-28,Web,Thailand,Returning User
4125,2025-02-09,Web,Malaysia,New User
4126,2025-05-28,Android,Indonesia,Returning User
4127,2025-05-17,Android,Indonesia,New User
4128,2025-02-17,iOS,Malaysia,New User
4129,2025-06-28,Android,Indonesia,Returning User
4130,2025-04-03,iOS,Thailand,New User
4131,2025-06-08,Android,Thailand,Returning User
4132,2025-01-08,iOS,Malaysia,New User
4133,2025-05-19,Android,Singapore,Returning User
4134,2025-03-10,Android,Thailand,Returning User
4135,2025-04-11,Android,Singapore,Returning User
4136,2025-06-06,Android,Malaysia,Returning User
4137,2025-02-04,iOS,Singapore,Returning User
4138,2025-02-26,Web,Malaysia,Returning User
4139,2025-05-27,Web,Singapore,Returning User
4140,2025-03-08,Android,Singapore,New User
4141,2025-03-28,iOS,Thailand,New User
4142,2025-03-29,Android,Malaysia,Returning User
4143,2025-05-31,Android,Malaysia,New User
4144,2025-06-05,iOS,Singapore,New User
4145,2025-05-10,Android,Thailand,New User
4146,2025-01-07,Web,Thailand,Returning User
4147,2025-04-09,Web,Singapore,New User
4148,2025-03-24,iOS,Singapore,Returning User
4149,2025-02-27,Android,Singapore,Returning User
4150,2025-01-31,Web,Indonesia,Returning User
4151,2025-01-29,Web,Thailand,New User
4152,2025-02-20,iOS,Singapore,Returning User
4153,2025-03-10,iOS,Indonesia,Returning User
4154,2025-02-23,Android,Indonesia,New User
4155,2025-04-27,Android,Singapore,New User
4156,2025-02-25,iOS,Singapore,Returning User
4157,2025-02-24,Web,Thailand,Returning User
4158,2025-05-15,Android,Thailand,Returning User
4159,2025-03-23,Android,Singapore,Returning User
4160,2025-02-08,iOS,Indonesia,New User
4161,2025-01-23,Android,Singapore,New User
4162,2025-04-09,iOS,Indonesia,Returning User
4163,2025-05-15,Android,Indonesia,Returning User
4164,2025-02-03,iOS,Indonesia,New User
4165,2025-02-03,Android,Singapore,Returning User
4166,2025-02-05,Web,Thailand,Returning User
4167,2025-03-25,Web,Thailand,Returning User
4168,2025-04-26,iOS,Singapore,New User
4169,2025-02-12,Android,Singapore,Returning User
4170,2025-06-21,Android,Singapore,Returning User
4171,2025-04-19,Web,Singapore,Returning User
4172,2025-06-07,Android,Malaysia,New User
4173,2025-06-07,Web,Indonesia,Returning User
4174,2025-04-20,Web,Indonesia,New User
4175,2025-01-02,Web,Indonesia,New User
4176,2025-03-20,Android,Malaysia,Returning User
4177,2025-03-01,Android,Malaysia,New User
4178,2025-01-30,iOS,Singapore,New User
4179,2025-01-02,Android,Thailand,New User
4180,2025-02-22,iOS,Thailand,Returning User
4181,2025-02-16,iOS,Singapore,New User
4182,2025-05-14,iOS,Thailand,New User
4183,2025-06-08,Web,Thailand,New User
4184,2025-06-26,Web,Malaysia,Returning User
4185,2025-06-13,iOS,Singapore,Returning User
4186,2025-02-08,iOS,Malaysia,New User
4187,2025-05-12,Web,Malaysia,Returning User
4188,2025-03-15,Android,Indonesia,Returning User
4189,2025-02-14,iOS,Indonesia,Returning User
4190,2025-02-18,Web,Malaysia,New User
4191,2025-02-06,Web,Indonesia,Returning User
4192,2025-06-09,Android,Thailand,Returning User
4193,2025-01-24,iOS,Thailand,New User
4194,2025-02-10,Android,Thailand,New User
4195,2025-05-17,Android,Thailand,Returning User
4196,2025-06-30,Android,Thailand,New User
4197,2025-02-16,Web,Thailand,Returning User
4198,2025-03-08,iOS,Singapore,Returning User
4199,2025-03-10,Android,Thailand,New User
4200,2025-05-27,Web,Singapore,New User
4201,2025-01-24,iOS,Thailand,New User
4202,2025-06-18,iOS,Indonesia,New User
4203,2025-05-21,Web,Thailand,Returning User
4204,2025-06-15,Android,Indonesia,Returning User
4205,2025-02-25,Android,Malaysia,Returning User
4206,2025-06-17,iOS,Malaysia,Returning User
4207,2025-01-08,Android,Malaysia,New User
4208,2025-05-26,Web,Malaysia,Returning User
4209,2025-02-13,Web,Thailand,Returning User
4210,2025-06-18,Web,Indonesia,Returning User
4211,2025-03-02,iOS,Malaysia,New User
4212,2025-02-12,Android,Singapore,Returning User
4213,2025-03-04,iOS,Malaysia,New User
4214,2025-03-20,Android,Indonesia,Returning User
4215,2025-06-15,Android,Thailand,New User
4216,2025-04-11,Android,Indonesia,Returning User
4217,2025-03-08,Web,Thailand,Returning User
4218,2025-01-30,Android,Thailand,Returning User
4219,2025-05-30,Android,Malaysia,Returning User
4220,2025-04-23,Android,Indonesia,New User
4221,2025-06-20,Web,Thailand,Returning User
4222,2025-05-08,iOS,Malaysia,Returning User
4223,2025-03-25,Android,Malaysia,New User
4224,2025-01-08,Web,Indonesia,New User
4225,2025-04-04,Android,Indonesia,Returning User
4226,2025-02-14,Android,Indonesia,New User
4227,2025-05-22,Android,Thailand,Returning User
4228,2025-05-10,Web,Thailand,New User
4229,2025-02-23,iOS,Singapore,Returning User
4230,2025-04-02,Android,Thailand,Returning User
4231,2025-01-11,Android,Singapore,Returning User
4232,2025-03-02,Web,Indonesia,Returning User
4233,2025-05-27,Android,Thailand,New User
4234,2025-02-11,Web,Indonesia,New User
4235,2025-02-08,iOS,Malaysia,Returning User
4236,2025-05-31,iOS,Indonesia,New User
4237,2025-02-20,Android,Malaysia,New User
4238,2025-02-20,Web,Thailand,Returning User
4239,2025-01-22,Android,Thailand,New User
4240,2025-01-30,Android,Indonesia,Returning User
4241,2025-02-08,Android,Malaysia,New User
4242,2025-06-25,Web,Thailand,Returning User
4243,2025-06-19,Android,Indonesia,Returning User
4244,2025-06-22,Android,Indonesia,New User
4245,2025-01-27,Android,Malaysia,New User
4246,2025-06-08,iOS,Thailand,New User
4247,2025-03-29,iOS,Thailand,Returning User
4248,2025-02-20,Web,Malaysia,New User
4249,2025-05-27,Android,Thailand,New User
4250,2025-05-18,Android,Malaysia,Returning User
4251,2025-06-20,Web,Indonesia,New User
4252,2025-03-14,Android,Indonesia,New User
4253,2025-05-23,iOS,Malaysia,Returning User
4254,2025-01-03,iOS,Singapore,Returning User
4255,2025-02-08,iOS,Thailand,New User
4256,2025-06-01,Android,Singapore,Returning User
4257,2025-03-31,iOS,Indonesia,Returning User
4258,2025-06-17,Android,Malaysia,Returning User
4259,2025-05-26,iOS,Malaysia,Returning User
4260,2025-05-30,Android,Indonesia,Returning User
4261,2025-02-28,Web,Indonesia,New User
4262,2025-02-18,Android,Singapore,Returning User
4263,2025-05-19,Android,Singapore,Returning User
4264,2025-02-03,Android,Indonesia,New User
4265,2025-01-20,Web,Malaysia,New User
4266,2025-05-04,Web,Thailand,New User
4267,2025-06-07,Android,Malaysia,Returning User
4268,2025-03-13,Android,Indonesia,Returning User
4269,2025-01-22,Android,Indonesia,Returning User
4270,2025-02-03,Android,Singapore,Returning User
4271,2025-01-28,Android,Singapore,Returning User
4272,2025-02-10,Web,Indonesia,New User
4273,2025-03-15,Android,Indonesia,New User
4274,2025-06-07,Android,Thailand,Returning User
4275,2025-05-25,Web,Thailand,New User
4276,2025-03-20,iOS,Singapore,Returning User
4277,2025-06-23,iOS,Singapore,New User
4278,2025-04-19,Web,Malaysia,New User
4279,2025-01-28,Android,Singapore,Returning User
4280,2025-01-01,Android,Indonesia,Returning User
4281,2025-05-12,Android,Malaysia,New User
4282,2025-04-16,iOS,Indonesia,Returning User
4283,2025-03-12,iOS,Indonesia,Returning User
4284,2025-04-19,iOS,Indonesia,Returning User
4285,2025-06-21,Android,Indonesia,New User
4286,2025-01-08,Web,Indonesia,Returning User
4287,2025-06-30,Android,Indonesia,New User
4288,2025-01-11,Android,Indonesia,New User
4289,2025-04-29,iOS,Singapore,New User
4290,2025-01-13,Web,Singapore,New User
4291,2025-05-16,Web,Thailand,New User
4292,2025-04-13,Android,Malaysia,New User
4293,2025-05-25,Android,Singapore,Returning User
4294,2025-05-16,iOS,Thailand,Returning User
4295,2025-04-20,iOS,Thailand,New User
4296,2025-01-31,iOS,Singapore,New User
4297,2025-06-21,Web,Malaysia,Returning User
4298,2025-02-10,Web,Thailand,Returning User
4299,2025-04-22,Web,Thailand,Returning User
4300,2025-01-21,Android,Indonesia,Returning User
4301,2025-02-05,iOS,Thailand,New User
4302,2025-01-15,Web,Thailand,Returning User
4303,2025-01-26,Android,Singapore,Returning User
4304,2025-01-07,iOS,Indonesia,New User
4305,2025-05-31,Android,Thailand,New User
4306,2025-03-06,Android,Singapore,Returning User
4307,2025-05-20,iOS,Indonesia,Returning User
4308,2025-05-25,iOS,Singapore,Returning User
4309,2025-03-22,Android,Indonesia,New User
4310,2025-02-14,Android,Indonesia,Returning User
4311,2025-03-18,iOS,Thailand,Returning User
4312,2025-04-12,iOS,Thailand,Returning User
4313,2025-06-15,Android,Thailand,Returning User
4314,2025-06-25,Android,Thailand,New User
4315,2025-05-23,iOS,Indonesia,Returning User
4316,2025-04-08,Web,Malaysia,New User
4317,2025-03-15,Web,Thailand,Returning User
4318,2025-03-10,Android,Malaysia,Returning User
4319,2025-04-22,Android,Singapore,Returning User
4320,2025-01-30,Web,Thailand,Returning User
4321,2025-01-18,iOS,Singapore,New User
4322,2025-04-21,Web,Malaysia,New User
4323,2025-04-30,Android,Thailand,Returning User
4324,2025-05-19,Web,Indonesia,New User
4325,2025-01-15,Web,Indonesia,Returning User
4326,2025-06-19,iOS,Indonesia,Returning User
4327,2025-05-20,Web,Indonesia,New User
4328,2025-06-25,iOS,Thailand,Returning User
4329,2025-01-29,Android,Thailand,Returning User
4330,2025-05-18,iOS,Singapore,Returning User
4331,2025-05-11,Android,Indonesia,Returning User
4332,2025-04-13,Web,Singapore,Returning User
4333,2025-02-11,iOS,Thailand,Returning User
4334,2025-04-02,iOS,Malaysia,Returning User
4335,2025-04-23,Web,Singapore,Returning User
4336,2025-01-03,iOS,Indonesia,Returning User
4337,2025-03-08,iOS,Thailand,Returning User
4338,2025-05-02,iOS,Malaysia,Returning User
4339,2025-04-08,iOS,Singapore,Returning User
4340,2025-01-24,iOS,Indonesia,Returning User
4341,2025-05-11,Web,Singapore,Returning User
4342,2025-06-03,iOS,Malaysia,Returning User
4343,2025-04-11,iOS,Thailand,Returning User
4344,2025-01-13,Android,Singapore,New User
4345,2025-01-31,Android,Indonesia,Returning User
4346,2025-04-19,Android,Thailand,New User
4347,2025-05-22,iOS,Malaysia,Returning User
4348,2025-06-22,Web,Malaysia,New User
4349,2025-04-07,Android,Thailand,Returning User
4350,2025-06-18,iOS,Thailand,New User
4351,2025-06-13,Android,Thailand,Returning User
4352,2025-03-14,Web,Thailand,New User
4353,2025-03-05,iOS,Thailand,New User
4354,2025-04-26,iOS,Malaysia,New User
4355,2025-01-03,Android,Singapore,New User
4356,2025-02-06,Android,Singapore,Returning User
4357,2025-03-04,Web,Thailand,New User
4358,2025-05-20,Android,Malaysia,New User
4359,2025-04-13,iOS,Malaysia,Returning User
4360,2025-04-22,Android,Singapore,New User
4361,2025-02-08,Web,Thailand,Returning User
4362,2025-01-18,Android,Indonesia,New User
4363,2025-01-19,Android,Indonesia,Returning User
4364,2025-03-05,Android,Malaysia,Returning User
4365,2025-02-22,iOS,Indonesia,New User
4366,2025-05-02,iOS,Indonesia,New User
4367,2025-03-05,Android,Singapore,New User
4368,2025-05-11,Android,Singapore,Returning User
4369,2025-06-29,Android,Malaysia,New User
4370,2025-03-13,iOS,Thailand,New User
4371,2025-02-01,iOS,Thailand,New User
4372,2025-01-09,Web,Singapore,New User
4373,2025-05-26,Android,Indonesia,Returning User
4374,2025-05-04,Web,Indonesia,Returning User
4375,2025-02-02,iOS,Indonesia,Returning User
4376,2025-01-01,Web,Thailand,Returning User
4377,2025-02-07,Android,Indonesia,Returning User
4378,2025-04-16,iOS,Indonesia,Returning User
4379,2025-03-25,iOS,Thailand,Returning User
4380,2025-03-09,iOS,Malaysia,Returning User
4381,2025-05-29,Android,Thailand,New User
4382,2025-05-10,Android,Singapore,Returning User
4383,2025-01-24,Android,Singapore,Returning User
4384,2025-06-18,Android,Indonesia,Returning User
4385,2025-06-03,iOS,Indonesia,Returning User
4386,2025-05-03,Web,Malaysia,Returning User
4387,2025-04-08,Web,Indonesia,New User
4388,2025-01-19,Android,Thailand,Returning User
4389,2025-01-16,Android,Thailand,New User
4390,2025-03-22,Android,Malaysia,New User
4391,2025-05-29,Android,Singapore,Returning User
4392,2025-04-08,Android,Indonesia,New User
4393,2025-06-17,iOS,Singapore,Returning User
4394,2025-03-18,iOS,Singapore,New User
4395,2025-03-17,Web,Thailand,Returning User
4396,2025-03-12,iOS,Thailand,Returning User
4397,2025-04-16,Android,Thailand,New User
4398,2025-01-04,Web,Singapore,New User
4399,2025-04-04,Android,Thailand,New User
4400,2025-01-08,iOS,Singapore,Returning User
4401,2025-02-26,Android,Indonesia,Returning User
4402,2025-03-04,Web,Singapore,New User
4403,2025-04-14,Web,Malaysia,Returning User
4404,2025-02-17,iOS,Singapore,Returning User
4405,2025-01-14,Android,Singapore,Returning User
4406,2025-03-30,Android,Indonesia,New User
4407,2025-06-22,Android,Malaysia,New User
4408,2025-02-08,Android,Thailand,Returning User
4409,2025-05-03,iOS,Thailand,New User
4410,2025-02-04,iOS,Indonesia,New User
4411,2025-01-27,Android,Singapore,Returning User
4412,2025-01-26,Android,Singapore,Returning User
4413,2025-05-13,iOS,Indonesia,New User
4414,2025-05-18,Android,Thailand,Returning User
4415,2025-04-12,Android,Thailand,Returning User
4416,2025-02-02,Android,Indonesia,New User
4417,2025-06-02,Web,Singapore,Returning User
4418,2025-01-04,Web,Singapore,Returning User
4419,2025-04-15,iOS,Malaysia,Returning User
4420,2025-04-19,Android,Indonesia,Returning User
4421,2025-01-14,Android,Singapore,New User
4422,2025-05-03,Android,Thailand,New User
4423,2025-05-31,iOS,Indonesia,Returning User
4424,2025-03-31,Web,Malaysia,New User
4425,2025-03-09,Web,Malaysia,New User
4426,2025-02-01,iOS,Malaysia,Returning User
4427,2025-03-06,Android,Singapore,New User
4428,2025-06-23,Web,Singapore,New User
4429,2025-04-05,Android,Thailand,New User
4430,2025-02-07,Web,Indonesia,New User
4431,2025-02-19,Android,Thailand,New User
4432,2025-05-18,iOS,Thailand,Returning User
4433,2025-06-08,iOS,Indonesia,Returning User
4434,2025-04-12,iOS,Malaysia,Returning User
4435,2025-06-15,iOS,Malaysia,Returning User
4436,2025-01-08,Android,Thailand,Returning User
4437,2025-01-19,Web,Singapore,Returning User
4438,2025-06-17,iOS,Indonesia,Returning User
4439,2025-04-10,Web,Indonesia,New User
4440,2025-06-12,Android,Thailand,Returning User
4441,2025-02-28,Android,Malaysia,New User
4442,2025-02-28,Android,Malaysia,Returning User
4443,2025-01-04,Android,Indonesia,Returning User
4444,2025-04-12,Android,Singapore,Returning User
4445,2025-01-18,Web,Singapore,Returning User
4446,2025-03-13,Android,Singapore,New User
4447,2025-04-20,Android,Malaysia,Returning User
4448,2025-04-03,iOS,Thailand,Returning User
4449,2025-02-25,Android,Indonesia,New User
4450,2025-06-25,iOS,Singapore,New User
4451,2025-06-02,Android,Thailand,Returning User
4452,2025-05-12,iOS,Thailand,Returning User
