transaction_id,user_id,amount,status,transaction_time
5810,607,3571477.73,success,2025-07-04 20:55:00
5811,3295,1660931.47,pending,2025-07-16 18:54:00
5812,1779,3089748.81,success,2025-07-29 16:16:00
5813,4141,2362522.16,success,2025-07-31 08:05:00
5814,3706,1797433.1,success,2025-07-03 07:28:00
5815,2475,2359387.5,success,2025-07-19 04:03:00
5816,1322,4602664.3,success,2025-07-11 19:53:00
5817,3773,1791860.6,success,2025-07-09 19:44:00
5818,196,4546385.0,success,2025-07-07 12:03:00
5819,2600,2203075.36,success,2025-07-02 05:46:00
5820,3995,4258671.03,success,2025-07-03 16:35:00
5821,1909,613849.93,failed,2025-07-23 10:02:00
5822,519,3971067.13,success,2025-07-20 10:30:00
5823,2297,805418.01,success,2025-07-11 19:11:00
5824,1524,3097506.3,success,2025-07-12 07:55:00
5825,3394,1943377.0,success,2025-07-04 00:26:00
5826,3802,1178361.11,success,2025-07-01 04:25:00
5827,3030,3766501.0,success,2025-07-22 17:16:00
5828,2306,2053558.86,success,2025-07-28 12:46:00
5829,2381,1145666.08,success,2025-07-22 16:30:00
5830,2680,3055516.09,success,2025-07-24 14:36:00
5831,3151,3946188.46,pending,2025-07-08 19:36:00
5832,1951,3091508.57,failed,2025-07-25 15:21:00
5833,4606,3793007.4,success,2025-07-07 12:37:00
5834,2418,1898782.79,success,2025-07-15 17:26:00
5835,3559,693293.18,success,2025-07-22 02:13:00
5836,820,2480778.46,success,2025-07-11 16:32:00
5837,3406,1203122.89,failed,2025-07-07 01:25:00
5838,1981,1353806.62,success,2025-07-26 02:13:00
5839,2982,4148385.0,success,2025-07-08 12:37:00
5840,2747,3891886.71,success,2025-07-14 05:00:00
5841,4738,2634894.8,success,2025-07-28 15:32:00
5842,4344,3147043.51,failed,2025-07-13 18:50:00
5843,2386,4064341.71,success,2025-07-07 08:50:00
5844,443,1902039.99,success,2025-07-03 23:18:00
5845,1502,2456686.07,failed,2025-07-11 18:42:00
5846,588,4650837.99,success,2025-07-24 00:09:00
5847,4332,593428.01,failed,2025-07-03 07:14:00
5848,2192,3967831.83,success,2025-07-24 15:48:00
5849,1516,2309907.94,pending,2025-07-01 16:24:00
5850,1099,445091.85,success,2025-07-19 12:45:00
5851,3956,3474344.6,success,2025-07-30 15:24:00
5852,395,3540078.45,success,2025-07-05 09:34:00
5853,434,3865197.77,success,2025-07-04 21:33:00
5854,3755,4280576.83,success,2025-07-07 20:46:00
5855,1298,4781656.26,failed,2025-07-06 11:49:00
5856,2776,4658197.96,pending,2025-07-12 20:34:00
5857,610,2830690.22,success,2025-07-12 03:15:00
5858,2479,3080125.12,success,2025-07-31 12:42:00
5859,4557,1762150.14,success,2025-07-10 20:16:00
5860,3942,1738796.31,success,2025-07-12 01:42:00
5861,1344,2658163.61,failed,2025-07-01 06:30:00
5862,905,3234560.43,success,2025-07-14 06:09:00
5863,608,4441523.89,pending,2025-07-01 10:41:00
5864,3326,1348016.16,failed,2025-07-30 12:52:00
5865,1892,3721305.41,pending,2025-07-08 03:33:00
5866,4028,2479733.93,success,2025-07-13 12:39:00
5867,1024,3064157.76,success,2025-07-28 10:45:00
5868,3477,1220830.06,success,2025-07-01 02:38:00
5869,3108,4649671.67,success,2025-07-03 22:11:00
5870,3361,1440358.68,failed,2025-07-03 18:04:00
5871,4962,410806.87,success,2025-07-13 14:55:00
5872,3995,4635339.88,success,2025-07-09 20:37:00
5873,2466,3117004.51,success,2025-07-12 07:06:00
5874,1553,799557.3,success,2025-07-05 20:33:00
5875,2205,1980597.28,success,2025-07-11 03:37:00
5876,4040,1422169.0,success,2025-07-15 19:43:00
5877,1701,211082.8,success,2025-07-22 20:57:00
5878,2662,2404918.66,success,2025-07-11 10:30:00
5879,857,1488186.81,success,2025-07-06 18:28:00
5880,718,2308739.54,success,2025-07-19 15:47:00
5881,2981,2803340.46,pending,2025-07-18 07:23:00
5882,3755,1102883.5,success,2025-07-22 19:34:00
5883,3981,3705246.19,success,2025-07-07 10:24:00
5884,3277,318237.55,success,2025-07-27 16:40:00
5885,2557,1705621.44,success,2025-07-17 05:10:00
5886,4682,894995.1,success,2025-07-30 16:30:00
5887,3199,1474839.24,failed,2025-07-14 00:48:00
5888,3636,898762.88,success,2025-07-16 14:02:00
5889,2873,1977738.34,success,2025-07-07 19:07:00
5890,3337,3350381.98,success,2025-07-16 12:03:00
5891,2135,3051516.07,success,2025-07-27 20:44:00
5892,4339,3054394.36,success,2025-07-22 19:08:00
5893,4708,3606069.67,success,2025-07-16 19:25:00
5894,1111,1534683.17,pending,2025-07-24 18:30:00
5895,3197,838832.75,success,2025-07-21 13:28:00
5896,3240,240504.93,success,2025-07-20 16:05:00
5897,1863,2983833.47,success,2025-07-08 17:32:00
5898,669,3243041.31,success,2025-07-29 23:27:00
5899,952,572921.44,success,2025-07-18 05:39:00
5900,4963,1052601.22,success,2025-07-18 09:41:00
5901,4234,1735398.92,failed,2025-07-09 14:02:00
5902,1073,2847868.94,success,2025-07-22 12:45:00
5903,2101,4714661.85,success,2025-07-21 05:46:00
5904,1131,3329224.91,pending,2025-07-17 15:13:00
5905,3259,4126604.83,success,2025-07-10 11:43:00
5906,3134,3226071.17,success,2025-07-28 05:57:00
5907,2295,4195971.49,success,2025-07-27 02:17:00
5908,890,319423.35,success,2025-07-10 09:48:00
5909,829,1570533.0,success,2025-07-31 19:30:00
5910,2847,4874595.72,success,2025-07-15 06:09:00
5911,2981,3598421.55,success,2025-07-16 13:36:00
5912,1433,2608980.41,failed,2025-07-19 14:49:00
5913,196,277840.03,pending,2025-07-05 00:04:00
5914,1440,3755992.99,success,2025-07-22 18:17:00
5915,3076,2500200.08,success,2025-07-13 16:11:00
5916,1263,1170928.17,success,2025-07-13 23:04:00
5917,2167,1877138.38,pending,2025-07-17 23:47:00
5918,2647,4687128.25,success,2025-07-19 20:33:00
5919,919,4158065.85,success,2025-07-08 21:19:00
5920,2068,1563228.6,success,2025-07-30 11:21:00
5921,1907,1211207.16,success,2025-07-17 21:10:00
5922,3788,2947832.85,success,2025-07-05 18:54:00
5923,691,444685.77,success,2025-07-14 03:35:00
5924,95,4705387.18,success,2025-07-18 01:48:00
5925,3901,4387740.87,success,2025-07-10 12:07:00
5926,3891,308531.45,success,2025-07-22 01:57:00
5927,4013,646233.28,success,2025-07-27 23:06:00
5928,4315,2239972.33,success,2025-07-21 17:40:00
5929,1756,588009.54,success,2025-07-07 13:18:00
5930,1242,2480864.51,success,2025-07-02 14:01:00
5931,4711,1904377.25,success,2025-07-14 21:21:00
5932,1181,3437065.29,failed,2025-07-29 16:09:00
5933,567,3152871.95,success,2025-07-23 22:16:00
5934,4802,1701003.35,success,2025-07-06 03:10:00
5935,3861,4347232.34,success,2025-07-13 16:14:00
5936,1452,4177049.45,success,2025-07-30 04:36:00
5937,1644,4169438.94,success,2025-07-23 17:18:00
5938,3766,3455913.3,failed,2025-07-16 09:23:00
5939,323,71508.32,success,2025-07-27 01:59:00
5940,3084,4243488.24,success,2025-07-22 23:43:00
5941,1892,741483.33,success,2025-07-11 08:42:00
5942,2711,4589457.34,success,2025-07-17 20:28:00
5943,924,3875147.23,success,2025-07-18 23:06:00
5944,697,3481628.02,success,2025-07-17 09:50:00
5945,860,3642404.31,success,2025-07-06 10:02:00
5946,2152,4224456.48,success,2025-07-12 23:23:00
5947,2326,2270378.33,success,2025-07-12 08:11:00
5948,367,1894045.9,success,2025-07-26 12:33:00
5949,858,3855952.0,success,2025-07-31 17:48:00
5950,3398,4748758.29,success,2025-07-17 04:42:00
5951,4884,3520665.5,success,2025-07-27 15:55:00
5952,3484,3862850.84,success,2025-07-20 01:48:00
5953,2672,2984936.36,success,2025-07-03 02:34:00
5954,2329,74218.01,success,2025-07-11 22:20:00
5955,1,2066332.15,success,2025-07-25 06:57:00
5956,1004,1483477.8,success,2025-07-04 17:45:00
5957,2148,4157213.55,success,2025-07-11 10:53:00
5958,2504,4746720.02,pending,2025-07-24 03:53:00
5959,3251,539019.42,success,2025-07-01 13:57:00
5960,4158,4229464.28,pending,2025-07-10 18:45:00
5961,3306,1809926.2,pending,2025-07-13 04:25:00
5962,2833,182690.65,pending,2025-07-25 16:57:00
5963,2286,4579295.55,pending,2025-07-29 07:02:00
5964,965,4994004.95,success,2025-07-31 10:11:00
5965,3157,2264295.45,success,2025-07-11 08:34:00
5966,3247,1759039.94,success,2025-07-15 16:32:00
5967,3813,2662485.65,success,2025-07-24 21:34:00
5968,249,2711754.3,success,2025-07-11 15:58:00
5969,2912,1273424.92,success,2025-07-06 08:04:00
5970,253,296614.45,success,2025-07-09 08:18:00
5971,3430,3591398.06,success,2025-07-20 20:44:00
5972,116,4493941.01,success,2025-07-10 02:33:00
5973,3797,2546919.55,success,2025-07-24 01:24:00
5974,1367,1806599.71,success,2025-07-01 03:18:00
5975,2308,2573472.68,success,2025-07-18 10:08:00
5976,4189,3015374.52,pending,2025-07-04 19:21:00
5977,3479,1559216.4,failed,2025-07-18 19:32:00
5978,2711,3233781.41,success,2025-07-28 10:15:00
5979,2970,857133.97,pending,2025-07-05 08:06:00
5980,790,3986741.02,success,2025-07-25 21:43:00
5981,4454,3839092.4,failed,2025-07-16 13:41:00
5982,4692,2252775.32,success,2025-07-07 02:47:00
5983,4976,4212825.47,success,2025-07-03 06:46:00
5984,4730,4420778.02,success,2025-07-17 07:57:00
5985,516,1104154.5,success,2025-07-17 06:08:00
5986,3035,3383467.78,success,2025-07-22 03:11:00
5987,2070,797817.43,success,2025-07-06 04:50:00
5988,3801,2671457.07,success,2025-07-16 08:58:00
5989,3712,4835475.81,pending,2025-07-31 05:17:00
5990,2231,3387598.74,success,2025-07-06 07:07:00
5991,3707,1308666.1,success,2025-07-17 05:33:00
5992,1386,4012830.1,success,2025-07-19 06:11:00
5993,3417,1655991.92,success,2025-07-21 20:02:00
5994,620,1339155.39,success,2025-07-30 00:24:00
5995,1893,380135.71,success,2025-07-08 14:06:00
5996,1643,3493357.64,success,2025-07-24 13:23:00
5997,1945,3687055.08,pending,2025-07-23 19:58:00
5998,2438,3369284.44,success,2025-07-06 23:29:00
5999,2323,2543274.99,success,2025-07-18 11:10:00
6000,1867,1921238.9,success,2025-07-25 01:26:00
6001,2928,407732.15,success,2025-07-27 10:56:00
6002,4917,3789013.8,success,2025-07-25 22:03:00
6003,2491,2471568.84,success,2025-07-16 17:29:00
6004,694,2403417.48,success,2025-07-28 13:12:00
6005,1345,3244339.81,success,2025-07-06 11:50:00
6006,409,2795128.06,pending,2025-07-18 11:39:00
6007,3887,1020516.21,success,2025-07-13 08:32:00
6008,1804,4088292.65,success,2025-07-04 18:52:00
6009,4190,2757756.97,failed,2025-07-26 18:18:00
6010,3842,3178513.36,failed,2025-07-07 06:10:00
6011,23,97163.24,success,2025-07-28 00:37:00
6012,13,1388422.64,success,2025-07-07 14:21:00
6013,1315,1394289.09,success,2025-07-01 10:48:00
6014,1735,2331811.46,pending,2025-07-15 08:48:00
6015,2755,3312027.8,success,2025-07-07 08:33:00
6016,2021,2436683.91,success,2025-07-28 00:51:00
6017,4360,3098257.76,success,2025-07-21 09:42:00
6018,1827,3403186.81,success,2025-07-07 09:43:00
6019,4021,3624201.75,success,2025-07-24 11:41:00
6020,1141,3666292.84,success,2025-07-03 15:48:00
6021,3521,1954357.96,success,2025-07-19 04:24:00
6022,1547,4545007.66,success,2025-07-10 16:15:00
6023,2709,122829.0,success,2025-07-30 23:00:00
6024,2171,4643638.53,success,2025-07-17 08:42:00
6025,4480,3909899.56,success,2025-07-04 16:25:00
6026,3760,3584313.02,success,2025-07-15 20:29:00
6027,4418,4090515.62,pending,2025-07-04 11:56:00
6028,3283,2177786.9,success,2025-07-09 17:00:00
6029,28,2158945.55,success,2025-07-20 09:18:00
6030,51,4083983.78,success,2025-07-09 19:15:00
6031,2078,2942288.77,success,2025-07-03 21:53:00
6032,3229,2254277.46,failed,2025-07-01 08:20:00
6033,3355,2667557.04,success,2025-07-06 13:09:00
6034,486,1870627.09,failed,2025-07-14 03:12:00
6035,2160,1348587.86,success,2025-07-25 09:23:00
6036,3952,832905.5,success,2025-07-05 08:33:00
6037,3920,2780339.66,success,2025-07-13 04:09:00
6038,293,1270007.35,failed,2025-07-08 21:55:00
6039,4179,2648896.56,failed,2025-07-22 18:06:00
6040,2830,2250662.6,success,2025-07-20 03:33:00
6041,1410,4016194.77,success,2025-07-02 04:38:00
6042,3741,4063649.43,success,2025-07-23 07:00:00
6043,2978,3837589.34,success,2025-07-07 01:14:00
6044,865,3470800.93,success,2025-07-19 17:26:00
6045,3815,646664.1,success,2025-07-14 20:24:00
6046,4196,2279971.09,failed,2025-07-06 20:26:00
6047,4773,3231251.18,success,2025-07-10 04:21:00
6048,3625,1946705.05,success,2025-07-18 09:49:00
6049,2013,1525268.91,success,2025-07-07 08:50:00
6050,117,2343564.99,pending,2025-07-15 21:33:00
6051,4869,669938.08,success,2025-07-15 11:25:00
6052,728,3713234.12,success,2025-07-05 12:29:00
6053,4599,4914041.07,success,2025-07-26 06:22:00
6054,1564,3498613.01,success,2025-07-22 10:09:00
6055,197,1892974.51,success,2025-07-24 15:23:00
6056,3192,2545282.12,success,2025-07-01 15:40:00
6057,241,3112365.5,success,2025-07-29 19:55:00
6058,1744,4433304.0,success,2025-07-30 12:07:00
6059,2265,2232069.45,success,2025-07-11 04:26:00
6060,4273,414787.09,success,2025-07-16 15:20:00
6061,4753,4970384.42,success,2025-07-10 11:57:00
6062,2477,3478053.94,success,2025-07-21 15:34:00
6063,2024,3366787.83,success,2025-07-14 21:37:00
6064,3608,1051878.83,pending,2025-07-09 16:51:00
6065,2920,4655730.49,success,2025-07-15 19:26:00
6066,2305,1074752.3,success,2025-07-31 00:04:00
6067,2745,2795105.48,success,2025-07-17 14:42:00
6068,4197,630185.22,pending,2025-07-30 09:40:00
6069,2002,501280.32,success,2025-07-10 21:43:00
6070,4803,1351442.94,success,2025-07-14 03:04:00
6071,3709,4824290.0,success,2025-07-25 17:59:00
6072,2427,1162537.4,success,2025-07-06 16:15:00
6073,2003,2167665.17,success,2025-07-08 12:29:00
6074,797,4649063.84,success,2025-07-24 22:22:00
6075,1504,1568686.91,success,2025-07-21 14:02:00
6076,4087,2453928.29,success,2025-07-18 11:41:00
6077,3025,429332.7,success,2025-07-21 07:16:00
6078,3288,269536.28,success,2025-07-17 12:05:00
6079,1219,2028856.44,success,2025-07-28 16:24:00
6080,474,1498717.54,success,2025-07-14 18:48:00
6081,1635,3504837.44,failed,2025-07-21 03:17:00
6082,4451,1808628.43,success,2025-07-26 05:20:00
6083,4927,138361.45,success,2025-07-03 03:51:00
6084,4185,3718721.86,success,2025-07-06 07:01:00
6085,461,1439154.55,success,2025-07-11 22:06:00
6086,1485,2512410.46,success,2025-07-13 08:44:00
6087,2377,1981595.41,failed,2025-07-22 17:47:00
6088,2198,4562079.23,pending,2025-07-18 08:50:00
6089,4625,3213768.23,success,2025-07-20 16:41:00
6090,4374,4971851.34,failed,2025-07-04 20:37:00
6091,2279,4921039.32,success,2025-07-10 14:30:00
6092,1875,2479413.11,success,2025-07-20 07:31:00
6093,4177,533154.68,success,2025-07-10 11:08:00
6094,4596,767859.36,success,2025-07-26 05:06:00
6095,326,4763666.95,success,2025-07-13 05:40:00
6096,4008,3107659.73,success,2025-07-15 04:26:00
6097,3431,3740715.81,pending,2025-07-31 17:49:00
6098,2091,2164139.49,success,2025-07-24 05:36:00
6099,1609,2738936.15,success,2025-07-08 03:08:00
6100,4257,1238544.76,success,2025-07-25 21:50:00
6101,4160,1440946.15,failed,2025-07-26 09:24:00
6102,394,1193793.77,success,2025-07-13 08:07:00
6103,2648,2363156.63,success,2025-07-17 18:04:00
6104,4847,3557461.49,success,2025-07-16 16:18:00
6105,1545,499451.68,success,2025-07-15 17:17:00
6106,3008,3479148.67,success,2025-07-17 02:05:00
6107,2429,3931409.06,success,2025-07-15 20:29:00
6108,2472,1624415.04,success,2025-07-13 02:15:00
6109,3231,2608563.26,success,2025-07-25 17:19:00
6110,206,3209610.01,failed,2025-07-26 14:37:00
6111,4831,2239658.87,success,2025-07-04 13:55:00
6112,3823,1966028.28,success,2025-07-17 06:41:00
6113,1677,194361.95,success,2025-07-19 05:55:00
6114,2211,2964237.56,success,2025-07-24 21:08:00
6115,2885,1455599.31,success,2025-07-12 13:08:00
6116,1366,4098763.32,success,2025-07-26 16:41:00
6117,890,3320879.49,success,2025-07-25 11:54:00
6118,3165,3339960.42,success,2025-07-04 19:29:00
6119,4703,3693731.54,success,2025-07-15 20:00:00
6120,1876,1355347.32,success,2025-07-26 20:13:00
6121,3869,625694.72,success,2025-07-18 17:25:00
6122,2875,1421364.3,pending,2025-07-21 01:17:00
6123,3273,857377.51,success,2025-07-31 22:48:00
6124,1078,1574522.46,success,2025-07-12 20:21:00
6125,1526,4786336.21,success,2025-07-08 02:23:00
6126,824,3940367.58,failed,2025-07-21 08:27:00
6127,2454,1152678.56,success,2025-07-25 15:05:00
6128,955,305290.08,success,2025-07-14 12:49:00
6129,1523,1568083.31,success,2025-07-31 17:39:00
6130,1431,220084.33,success,2025-07-27 17:45:00
6131,4064,3884661.24,success,2025-07-12 02:50:00
6132,3426,4409699.72,success,2025-07-28 11:00:00
6133,2152,2633984.01,pending,2025-07-02 03:52:00
6134,1850,4268603.69,success,2025-07-06 21:35:00
6135,1467,3525599.75,success,2025-07-14 08:21:00
6136,195,463284.45,success,2025-07-18 18:52:00
6137,1283,3184267.09,success,2025-07-01 03:55:00
6138,4764,371070.66,success,2025-07-26 21:23:00
6139,1793,626067.09,success,2025-07-21 04:49:00
6140,624,4962512.34,success,2025-07-07 15:51:00
6141,9,571774.49,success,2025-07-06 20:33:00
6142,4219,2408599.63,success,2025-07-09 10:26:00
6143,2835,3147710.32,success,2025-07-15 16:53:00
6144,1196,2943825.18,success,2025-07-08 14:29:00
6145,4347,2511654.47,success,2025-07-21 12:03:00
6146,839,2348377.67,success,2025-07-12 22:50:00
6147,715,1416492.42,success,2025-07-14 15:43:00
6148,4000,2850758.91,pending,2025-07-11 21:23:00
6149,3059,3487040.36,success,2025-07-01 18:14:00
6150,4530,2787188.08,pending,2025-07-20 11:20:00
6151,1870,4911300.55,success,2025-07-22 03:41:00
6152,2299,3163062.56,success,2025-07-28 15:47:00
6153,3417,1962255.71,success,2025-07-13 17:07:00
6154,2964,3312332.13,success,2025-07-16 21:59:00
6155,2435,3437960.22,success,2025-07-17 09:45:00
6156,4786,2099661.49,success,2025-07-01 04:15:00
6157,3319,1687680.46,success,2025-07-30 18:15:00
6158,4048,4366518.32,success,2025-07-26 00:48:00
6159,720,1628750.99,success,2025-07-16 06:10:00
6160,941,3695008.94,success,2025-07-02 03:10:00
6161,3293,2526962.27,success,2025-07-08 08:16:00
6162,381,764131.59,success,2025-07-16 07:09:00
6163,3571,2467925.14,success,2025-07-27 09:07:00
6164,1265,451530.26,success,2025-07-31 17:00:00
6165,4630,2888366.05,success,2025-07-28 18:14:00
6166,4601,807297.27,success,2025-07-17 20:46:00
6167,742,1554962.07,success,2025-07-31 04:52:00
6168,3395,4136706.09,success,2025-07-13 04:27:00
6169,200,1872337.46,success,2025-07-20 07:35:00
6170,1375,2426156.7,success,2025-07-30 11:03:00
6171,2156,1725733.77,success,2025-07-11 05:44:00
6172,2264,2315493.0,success,2025-07-13 18:14:00
6173,8,1977792.73,success,2025-07-13 18:53:00
6174,4588,4941020.99,failed,2025-07-26 18:09:00
6175,4161,788619.58,success,2025-07-25 10:14:00
6176,1498,80172.09,success,2025-07-29 05:14:00
6177,2989,3472358.12,success,2025-07-01 19:57:00
6178,464,1990110.6,success,2025-07-17 21:36:00
6179,858,3762131.33,success,2025-07-20 01:43:00
6180,4563,1680450.96,success,2025-07-18 02:32:00
6181,3438,391236.44,failed,2025-07-10 16:20:00
6182,1890,4742278.29,success,2025-07-18 08:00:00
6183,90,818422.69,success,2025-07-07 16:39:00
6184,905,790461.44,success,2025-07-17 15:55:00
6185,1263,4417122.13,success,2025-07-23 08:11:00
6186,2670,2657233.47,success,2025-07-06 08:26:00
6187,23,4891557.06,success,2025-07-31 17:40:00
6188,44,1108692.99,success,2025-07-09 09:43:00
6189,2193,3071242.41,failed,2025-07-30 19:04:00
6190,505,1495867.39,success,2025-07-05 13:27:00
6191,4525,284591.77,success,2025-07-12 10:59:00
6192,1372,907228.21,failed,2025-07-25 13:57:00
6193,2428,2616470.59,success,2025-07-14 04:56:00
6194,358,1491369.44,success,2025-07-18 09:09:00
6195,4942,4088169.24,success,2025-07-31 05:47:00
6196,1443,4715540.93,success,2025-07-31 09:34:00
6197,2217,535307.24,success,2025-07-08 01:44:00
6198,2970,3454946.41,success,2025-07-29 12:10:00
6199,2745,1563429.16,success,2025-07-26 01:14:00
6200,62,3503870.64,success,2025-07-21 02:58:00
6201,2953,3786190.6,success,2025-07-27 19:07:00
6202,4542,1209946.16,failed,2025-07-05 06:38:00
6203,4885,118738.52,success,2025-07-26 16:18:00
6204,2387,4439273.48,success,2025-07-30 15:46:00
6205,3793,4671341.42,success,2025-07-09 19:03:00
6206,3332,2753200.84,success,2025-07-22 05:30:00
6207,3559,2711865.21,success,2025-07-13 15:47:00
6208,3502,4839031.12,success,2025-07-21 09:03:00
6209,4184,2625667.19,success,2025-07-09 10:08:00
6210,803,1754186.89,failed,2025-07-03 11:07:00
6211,4789,2460898.63,success,2025-07-05 03:05:00
6212,3386,2268995.94,success,2025-07-19 09:47:00
6213,2352,164586.5,pending,2025-07-14 03:49:00
6214,1813,3544900.73,success,2025-07-20 18:54:00
6215,3401,2685761.04,success,2025-07-04 07:59:00
6216,2085,2899934.01,success,2025-07-04 09:45:00
6217,1012,2723082.69,success,2025-07-01 23:06:00
6218,1613,3999343.33,failed,2025-07-12 20:59:00
6219,88,1069838.72,success,2025-07-19 18:15:00
6220,1206,4077339.17,success,2025-07-11 06:09:00
6221,4562,4644471.83,success,2025-07-09 16:00:00
6222,4508,4808363.58,success,2025-07-02 00:42:00
6223,3661,552699.4,success,2025-07-29 01:25:00
6224,2369,690005.59,success,2025-07-24 14:07:00
6225,2176,4209593.49,success,2025-07-03 12:22:00
6226,4086,1584137.77,success,2025-07-04 02:49:00
6227,1612,3981779.64,success,2025-07-13 22:19:00
6228,2844,1306069.68,success,2025-07-14 11:25:00
6229,3593,250650.1,pending,2025-07-14 22:31:00
6230,2035,886081.01,pending,2025-07-26 15:49:00
6231,4189,4578416.89,success,2025-07-06 13:09:00
6232,1724,2459331.27,success,2025-07-19 03:51:00
6233,1142,408508.71,success,2025-07-23 14:47:00
6234,1267,4144690.51,success,2025-07-21 17:16:00
6235,4133,4047896.31,success,2025-07-29 14:51:00
6236,4846,4711506.5,success,2025-07-08 10:50:00
6237,577,819876.6,failed,2025-07-12 21:49:00
6238,4093,4579385.92,pending,2025-07-31 11:35:00
6239,473,4574289.57,success,2025-07-11 17:50:00
6240,1602,2467736.62,success,2025-07-01 01:05:00
6241,1874,231266.54,failed,2025-07-15 03:50:00
6242,3148,4080420.1,success,2025-07-20 13:02:00
6243,3566,3496418.02,success,2025-07-12 08:19:00
6244,3111,3881863.61,pending,2025-07-14 13:37:00
6245,1755,3544537.14,failed,2025-07-03 13:11:00
6246,4324,4710632.91,success,2025-07-16 13:14:00
6247,732,4174969.93,failed,2025-07-04 07:40:00
6248,3456,2691813.89,success,2025-07-29 13:26:00
6249,3118,1641700.39,success,2025-07-22 13:58:00
6250,3376,173311.87,success,2025-07-14 04:12:00
6251,3363,3669683.05,success,2025-07-07 06:01:00
6252,607,2728330.7,pending,2025-07-02 06:27:00
6253,1557,1069840.4,success,2025-07-09 19:47:00
6254,4405,3871171.26,failed,2025-07-30 23:31:00
6255,4451,2722059.86,success,2025-07-21 06:27:00
6256,1535,1845812.86,success,2025-07-21 21:12:00
6257,3749,3927501.88,success,2025-07-06 11:17:00
6258,3847,2486695.81,success,2025-07-23 02:46:00
6259,428,334441.65,success,2025-07-03 08:49:00
6260,456,4169844.58,success,2025-07-08 08:07:00
6261,3199,1598986.88,success,2025-07-10 15:03:00
6262,2770,4660550.05,pending,2025-07-08 17:17:00
6263,1868,4781365.91,success,2025-07-28 12:59:00
6264,4694,4088443.17,pending,2025-07-28 04:06:00
6265,3758,2319009.92,success,2025-07-03 01:31:00
6266,784,3028545.77,success,2025-07-09 14:45:00
6267,4635,4087816.13,success,2025-07-16 15:39:00
6268,4054,4676235.09,pending,2025-07-13 14:05:00
6269,3381,2029647.49,success,2025-07-02 08:04:00
6270,2693,3518855.59,success,2025-07-06 23:02:00
6271,1112,1206318.68,success,2025-07-22 20:33:00
6272,1472,1618139.61,success,2025-07-12 06:18:00
6273,1752,3405577.02,pending,2025-07-09 02:01:00
6274,3622,3028493.94,success,2025-07-16 11:21:00
6275,3110,753599.47,success,2025-07-05 11:59:00
6276,417,4302660.5,success,2025-07-14 12:35:00
6277,835,1742696.7,success,2025-07-31 22:08:00
6278,2794,2091668.31,success,2025-07-19 10:09:00
6279,45,3011649.03,success,2025-07-25 12:19:00
6280,4012,4982364.57,success,2025-07-05 10:36:00
6281,3722,1720627.65,success,2025-07-05 03:43:00
6282,1533,933866.26,success,2025-07-11 22:20:00
6283,3275,3406103.97,success,2025-07-19 11:40:00
6284,4491,2932196.44,success,2025-07-04 20:49:00
6285,918,3016880.56,success,2025-07-02 23:05:00
6286,3896,2899221.59,success,2025-07-11 05:44:00
6287,4912,3935035.87,success,2025-07-24 03:35:00
6288,27,4398505.53,success,2025-07-06 14:43:00
6289,1479,2524724.55,success,2025-07-21 22:29:00
6290,3252,1984767.13,success,2025-07-03 06:02:00
6291,3157,3122980.26,success,2025-07-04 01:59:00
6292,1126,3465840.84,success,2025-07-21 09:19:00
6293,4351,2283413.36,success,2025-07-10 18:32:00
6294,2863,954818.51,success,2025-07-13 19:13:00
6295,1425,3148996.6,success,2025-07-12 10:09:00
6296,152,2226984.05,success,2025-07-20 17:29:00
6297,3309,4789193.01,success,2025-07-10 23:48:00
6298,2040,1092710.22,success,2025-07-04 19:55:00
6299,2201,2923806.83,success,2025-07-31 22:39:00
6300,209,1554628.76,success,2025-07-05 22:09:00
6301,4540,1335972.52,success,2025-07-22 21:02:00
6302,4733,1998688.51,success,2025-07-12 21:32:00
6303,145,2416359.02,success,2025-07-12 18:13:00
6304,4660,1807283.27,failed,2025-07-03 16:09:00
6305,2519,629383.41,success,2025-07-11 05:24:00
6306,1035,3738536.08,success,2025-07-17 02:26:00
6307,4972,544530.04,pending,2025-07-27 20:09:00
6308,3195,3961192.35,success,2025-07-05 18:17:00
6309,2590,4568134.45,success,2025-07-12 12:37:00
6310,3572,641454.36,success,2025-07-11 15:15:00
6311,4732,1048887.27,success,2025-07-25 07:13:00
6312,3922,2899787.57,success,2025-07-05 00:28:00
6313,1407,1196940.56,success,2025-07-12 17:28:00
6314,2404,2164420.97,success,2025-07-07 14:50:00
6315,2498,3577947.53,success,2025-07-02 22:26:00
6316,4359,3379566.32,success,2025-07-03 19:06:00
6317,3913,4738368.22,success,2025-07-04 11:06:00
6318,2319,809013.15,success,2025-07-30 04:28:00
6319,4650,2246346.93,success,2025-07-22 03:31:00
6320,4183,4407191.92,success,2025-07-05 06:12:00
6321,2496,1451101.99,success,2025-07-01 15:10:00
6322,817,2586637.17,success,2025-07-24 19:32:00
6323,1567,2394729.32,pending,2025-07-11 08:49:00
6324,2172,77840.28,success,2025-07-31 18:52:00
6325,311,1988352.31,success,2025-07-19 07:08:00
6326,2216,2850429.46,success,2025-07-17 06:57:00
6327,4327,775586.3,success,2025-07-24 08:06:00
6328,3734,2760593.56,success,2025-07-01 10:30:00
6329,3413,3370463.21,success,2025-07-22 09:20:00
6330,3012,3101060.21,pending,2025-07-08 10:31:00
